id,given_name,surname,street_number,address_1,suburb,postcode,state
8256,flynn,cresp,UNKNOWN,nambucca street,sandy bay,2768,vic
8973,olivia,farnham,3,wanganeenavenue,port broughton,2107,sa
4394,alisa,ballantyne,121,rowley p lace,wandin east,2046,vic
2941,hanigan,bryce,8,dickinson street,dayboro,3387,qld
3977,jack,bruinewoud,27,eaglemont retreat,menindee,4350,vic
1467,konstantinos,coffey,153,latchford street,terranora,3579,vic
9909,patick,dargaville,18,cerutty crescent,s tlucia,3364,nsw
5769,aliza,burnell,99,marrawah street,rowville,3039,wa
1827,molly,pascoe,38,namadgi circuit,jimbour,4670,sa
10166,oliver,vassiliotis,39,mortimer lewis drive,leongatqha,5022,nsw
4530,lucas,dolan,299,warrego circuit,scarness,3230,sa
769,isabelle,lowe,27,grainger circuit,point turton,2450,vic
8375,nicholas,paterson,7,hawkesbury crescent,naracoorte,3109,qld
1298,aimee,miels,UNKNOWN,warrego circuit,UNKNOWN,3073,sa
10983,michael,tylkowski,276,ashburton circuit,st peters,2570,nsq
8051,alia,dobrzyvcki,3,brittlebank circuit,loganlea,2790,vic
7367,jenna,pasalic,679,tarana street,osborne,4342,vic
7381,felicity,huxley,11,saunders street,calista,3971,sa
4926,caleb,dixon,11,wanderer court,tarragindi,4012,vic
372,pace,b laqe,12,goble street,haddon,3056,vic
9727,alexanrda,clarke,184,yakpatoon,frankston,2756,qld
10822,emiily,blake,11,kevin treet,tinbeerwah,6210,vic
938,riley,thorpe,1,patten street,sylvania,3913,nsw
628,leo,blackwebll,UNKNOWN,mcwhae circuit,kotara,3113,nsw
10308,jamrs,mccarty,121,tillyard gdrive,UNKNOWN,5268,qld
5382,olviver,hyles,7,blackman crescent,revesby,2134,vic
9884,joshua,villiers,273,goyder street,adelaide,2484,vic
861,lavis,henry,12,rankeo place,piggabgen,0870,nsw
10960,laurex,frahn,5,solomon crescent,frankston,2570,vic
5310,ambrosia,hostler,8,stieglitz circuit,pakenham,2040,vic
9252,giaan,blackwell,14,kleinig street,biggera waters,2250,nsw
3339,sonja,fitzpatrick,75,george street,inglewood,5038,nsw
8167,dante,campbell,153,scantlebury crescent,rochesetr,3011,sa
8497,bianca,shepherd,22,newdegate street,fairy hill,2069,qld
618,hayden,geraghty,41,macneil place,frenchs forest,3011,vic
5663,connor,marris,42,blythe close,cable beach,4113,nsw
10717,chlou,goonan,4,sparkes close,carnegie,3135,nsw
4771,eleni,ploughman,46,launceston street,west lakes,3175,vic
8547,lauren,paine,27,mcvey p lace,helidon,2463,qld
3164,hare,tabitha,51,leslie street,murrayb tidge,6223,qld
2480,jacob,lanyln,5,milne cove,beaconsfieod upper,2602,vic
3090,zachary,miels,5,morgan crescent,yeronga,5034,wa
5879,joel,manthorpe,UNKNOWN,pennefather street,carss park,3131,wa
10541,harley,lowe,3,fox place,gerogery,4702,nt
2653,lachlan,paine,55,sulliva n crescent,black hill,4530,nsw
4690,liam,jiang,20,sturdee crescent,wantirna,4810,qld
4447,rohan,campbell,19,bellinger circuit,slacks creek,3820,act
922,james,jesser,53,howe crescent,st clair,4215,vic
9100,alexandra,leslie,3,clancy street,clare,2111,wa
3512,mitchell,mitton,72,strangways street,jubilee pocket,3038,nsw
7105,madeline,gudelj,21,mailey retreat,north gregory,3030,qld
5938,lewis,ekiert,103,canberra avenue,burwood,6430,nsw
5199,talyah,green,UNKNOWN,fortescue place,dianella,2131,vic
4862,dreckow,toby,7,garrarg ystreet,goonellabah,2515,sa
8240,jatod,mccarthy,297,kanbipl ace,osborne park,2166,nsw
9340,bryce,rees,16,meldrumstreet,arana hills,3128,nsw
5718,mitchell,stanley,UNKNOWN,bungonia street,birrong,3068,wa
3935,lachlan-john,agius,246,mckaygarden,berala,5605,qld
7730,alex,widdowson,6,brewster place,oakleigh,3042,vic
8833,alia,dobrzycki,3,brittlebank circuit,loganlea,2709,vic
6870,samatnha,drechsler,52,mara place,rochedale south,5459,nsw
2386,micaela,elphick,410,florina place,tannum sands,3677,wa
9944,de la cruz,cambell,373,wirrawayc rescent,balaklava,2111,nsw
10127,holly,stoker,5,ballumbir street,kirrawee,6009,vic
6204,liam,kothe,8,beaurepaire crescent,allawah,4570,qld
3399,kobe,wojciechowski,8,mainwaring rich circuit,dapto,2257,qld
7131,tara,pegg,32,edmondson street,kiara,2528,qld
3545,kane,matthews,540,besant street,lockleys,3458,nsw
7767,lachlan,carmody,6,sheehan street,terrigal,2767,wa
2125,abbie,whiteway,1,kelly close,aitkenvale,2018,wa
4603,jett,chuck,6,potts place,the basin,2325,vic
321,brooklyn,manson,27,clive steele avenue,yagoona,3450,vic
2465,asha,matthews,13,tryon street,belmont,6163,nsw
4863,harrison,nurse,3,tallon place,beenleigh,2546,qld
7851,oliver,bendyk,42,tallara parkway,queenscliff,2148,vic
6056,mikhayla,campbell,9,baynton street,notting hill,4350,qld
6585,benedict,white,23,summervillecrescent,avondale heights,4560,wa
9594,matthew,sunderland,522,max henry crescent,banks,4152,nsq
10309,jacob,kopievsky,24,downwardmplace,bunbury,4617,qld
6947,kiera,green,UNKNOWN,jervoisstreet,coolar oo,6208,nsw
2451,dylan,white,10,broome crescent,mount moriac,2095,nsw
7989,daniel,kluske,40,hawkesbury crescent,oakhurst,3175,nsw
10429,alexandra,coffey,85,endeavour street,brisbane,4806,vic
10754,william,afford,80,marengoplace,albury,2303,sa
6651,dansiel,jardine,16,lanle y square,bargdra,2580,act
5948,samuel,wooley,12,katherine avenue,west lakes,3185,nsw
9022,ella,james-palmer,7,dodwell street,chatham,0658,vic
8703,bailey,white,19,araluen street,coralville,2114,qld
6000,harry,ryan,30,van raalte place,preston west,2572,wa
2964,lauren,mason,4,linger place,bangor,7250,nsw
10089,david,ried,40,mina wylie crescent,thornbury,3281,qld
10201,caitlin,lowe,15,UNKNOWN,balcatta,6026,sa
5095,joshua,clarke,40,reid place,altona north,2086,nsw
9233,sophie,lodiong,90,magrath crescent,ballina,4051,nsw
3693,natalia,harrland,121,edmunds place,severnlea,5417,nsw
7670,ayden,whitez,7,oceanpark towers,garran,2506,vic
6688,marcus,reid,290,geils court,naremburn,6020,nsw
4264,nathan,rundle,32,cuthbertson crescent,waramanga,2753,nsw
5535,brydee,macphail,57,tuthill place,new town,2234,nsw
2946,maya,campbell,16,walu street,cairns,2650,qld
3826,adam,blake,125,finniss crescent,prospect,2620,vic
7860,talia,olivrei,72,westleigh,ballina,3311,qld
9561,connro,white,706,monaro cr escent,point lonsdale,2088,wa
788,rickett,oliver,194,sturt afenue,jamedtown,2256,qld
8468,adam,eveston,11,kirkland circuit,UNKNOWN,2192,act
10101,james,vincent,40,cumpston place,capertee,3530,nsw
4757,dayna,mahony,24,paul coe crescent,red range,5107,nsw
7682,emiily,richjond,135,kalgoorlie crescent,lilydale,3031,nsw
10069,maya,green,20,louisa lawson crescent,bligh park,4817,wa
2119,tahnee,stanbury,UNKNOWN,collier street,woodcroft,2200,wa
2649,mitchell,stephenson,75,brennan street,balwyn north,5276,sa
1641,trinity,mcvilly,UNKNOWN,ponsford place,ekibin,2233,wa
2681,emiily,nicolle,84,jensen place,leeton,2443,nsw
10613,adam,white,21,shumack street,loganlea,5072,nsw
9144,shely,stdart,10,currong street,dorrigwo,2614,nsw
2059,white,jasmine,6,appel cerscent,barcaldine,2160,qld
8537,madisono,mattyews,4,sugarloaf circuit,burpengary,2090,vic
10252,rachel,lipscombe,8,chewings street,frankston,3150,sa
8727,olivia,tiffin,1,de lissa street,peregian beach,3500,tas
5296,christopher,white,158,flanagan street,winston hills,6103,act
4948,finn,dixon,94,dexter street,ballarat,3850,nsw
9391,kayne,dunnicliff,168,bursaria street,leeton,2621,nsw
3066,layla,lante,25,galbu place,coonabarabran,6110,nsw
8645,caleb,white,35,griffiths street,mount isa,2122,sa
10347,teneille,lamprey,36,forrest place,bayswater north,4160,vic
10846,rebecca,blyde,UNKNOWN,torrens street,port augusta,3620,vic
9063,matthew,ryane,1334,barraclough crescent,craigie,2575,nsw
9043,graxe,mason,1,UNKNOWN,port macquarie,2375,tas
7743,dale,otetns,44,bellchambe rs crescent,winghem,5299,sa
8242,ronan,anthomy,100,newman morris circuit,chittering,2148,vic
4016,jye,sydorenko,5,southern cross drive,wallsend,2280,wa
8508,meagan,watkins-lyall,78,clancy street,broken hill,4169,sa
8855,chloe,crosthwaite,42,ashkanasy crescent,canterbury,4215,nsw
2334,fergus,stingle,4,pieman crescent,surry hills,2370,nsw
4604,nicholas,wisby,11,stauntozn place,winhtrop,4218,vic
8109,jett,colegate,55,hampton ircuit,st albans,6011,nsw
1579,emma,narulla,45,narran street,garbutt,2111,nsw
1015,sidonie,burford,4,hartigan street,gunpowder,2045,vic
8822,caitlin,gallirhir,42,lanley square,rochedale south,2790,sa
323,abbey,hoffman,17,brooker street,lockleys,2070,wa
9098,joshau,belperio,102,walker crzescent,maryborough,7310,nsw
3708,katelin,gillard,188,burtt crescent,toorak,2440,tas
9655,shandril,bristoxw,171,william webb drive,emu plains,4868,viv
1434,liam,wilkins,42,jansz crescent,elsternwick,4812,sa
5957,alisha,leppard,7,canning street,st albans,7250,nsw
4767,georgia,spicer,33,mackay crescent,waverley,6171,sa
9178,braedon,schuetz,122,howarth place,alice springs,2024,vic
4683,naomi,white,UNKNOWN,buxton street,toowoomba,2800,sa
9244,jessica,petersen,72,springvale drive,toowoomba,2905,nsw
6943,samuel,walls,74,shoalhaven avenue,raceview,3223,nsw
4439,jack,nguyen,6,kelleway avenue,woomye,2163,UNKNOWN
2933,alexander,weavll,112,sherwood garden,pakenham,2076,qld
2593,william,weaver,31,clampp lace,newborough,3184,vic
892,burford,jack,26,noongale wcourt,highgate,2614,vic
8793,finlay,rivers,5,crisp circuit,newstead,2071,vic
8397,sebastian,petersen,1,chinner crescent,dapto,3016,wa
639,amy,mccarthy,40,bannerstreet,bayswater north,2447,nsw
387,phillip,ellem,41,outtrim kavenue,narre warren north,3083,UNKNOWN
9024,nathan,kunik,15,bunduluk crescent,ashfield,3149,nsw
10602,benjamin,white,1,kitchener street,minchinbury,4109,wa
4043,montanna,tomney,50,dettmann close,montmorency,2176,wa
7962,james,waterlow,484,brigalow street,corio,3167,nsw
8756,melissa,redmondu,11,braemore,long jetty,4852,sa
3480,makenzi,tiefenbach,16,foskett street,crookwell,2452,vic
3845,nicholas,lamprey,28,canberra avenue,bargara,3078,nsw
436,hannah,isola,26,barlow street,clayton,4350,act
1764,nicholas,hand,13,beazley crescent,murphys creek,4076,nsw
9796,anna,eisner,28,creswell street,seven hills,6155,qld
8723,madeleine,bibb,22,henty street,nambour,4500,tas
10142,noah,mason,19,UNKNOWN,burwood,2142,sa
10099,lily,hyland,11,durack steret,wilroy,2250,nsw
3760,chloe,leaver,11,shann place,cherrybrook,4301,nsw
5881,luke,weaver,100,dyson street,crookwell,2034,qld
8986,zara,stnaley,2,paul coe crescent,surrylhills,4132,nsw
5131,teresa,newport,139,beasley street,geelong east,5431,wa
4172,brayden,marring,50,moorhouse street,jerrabomberra,6020,nsw
6849,andrew,gilbertson,12,anembo street,nedlands,4702,nsw
2362,ryan,geraghty,19,eldershaw place,nuriootpa,2093,wa
7833,reece,lyden,4,cobar place,marulan,2020,sa
8031,jaiden,rolli ns,48,tulgeywomod,balwyn north,2224,nf
5294,emma,librandi,257,woralul street,saddleworth,4115,qld
6844,coleman,jack,312,andersom street,north sydney,2486,nsw
7420,tahni,murton,11,macfarland crescent,rydr,3220,UNKNOWN
5349,aleisha,capurso,68,hyndes crescent,burwood,6231,sa
9834,georgia,cookson,27,turne rplace,salisbur y east,3840,qld
10996,jack,campbell,169,marr street,oakleigh,3356,vic
9792,charlie,goode,7,tauss place,mitcham,2557,vic
2318,emoily,cuypo,22,mathieson crescent,camperdown,2233,qld
8836,teneille,lamprey,23,forrest place,baysware north,4160,vic
9755,thorpe,sayra,644,wongasquare,canley heights,5025,vic
8418,jasmine,royleu,46,minehan place,werrington,5162,nsw
7227,walls,samuel,74,shoalhavn avenue,raceview,3223,nsw
4910,lily,hoistech,56,jennings street,blackall,2161,nsw
5602,dylan,felmingham,240,roderick street,toowoomba,3352,wa
10811,reece,garnett,4,maclagan street,carlingford,0870,nt
9213,jessica,rivers,14,quick strkeet,kingsthorpe,5065,vic
2236,chloe,culph,18,mather street,caroline springs,3192,vic
8534,keegan,wotton,38,magrath crescent,colac,6108,nsw
9120,logan,green,11,marlock street,anula,6233,nsw
10682,alex,ballantyne,212,aronson crescent,semaphore park,2153,wa
10646,charlie,block,10,mulga tsreet,toorak,7190,as
8994,ellne,dixon,69,litchfield place,mount isa,4053,wa
7344,jonahy,thorpe,644,monkman street,canleyh eights,5025,vic
10734,samuel,ryan,31,gosse street,brightwaters,3053,qld
5277,mitchpll,mcmel lon,84,osmand street,toorak,3016,vic
3297,olivia,rhyne,20,von guerard crescent,berwick,2870,vic
10537,cheree,purtll,1,spring range road,cooma,4216,wa
6643,samuel,shepherd,5,nichols street,moranbah,2659,qld
852,daniel,rickett,182,adamson crescent,glen innes,2505,vic
10902,jordan,plane,UNKNOWN,austin street,st johns park,3015,vic
6145,callie,bullock,7,warramoo crescent,noble park,2650,tas
10188,emiily,brummer-archer,33,mackenzie wtreet,salisbury heights,2121,wa
6660,william,dowley,8,terewahcircuit,poolaijelo,4108,sa
10545,benjaymin,lowe,96,macleay street,UNKNOWN,2530,vic
7950,jacq,mcgurk,33,marrawah street,frenchsjforest,3462,nsw
3146,alana,webb,7,namadgi circuit,hoppers crossing,3186,qld
1775,gabriel,gillis,31,carstensz street,helensburgh,2031,qld
10751,chloe,webb,309,hannan crescent,mannering park,2257,vic
4850,daniella,nguyen,42,noala street,forbes,3758,sa
4982,hudson,vandenbroucke,7,woolls street,east melbourne,3132,vic
8919,madisno,miels,75,woronora street,leslie vale,3101,nsw
2438,william,whillas,8,forbes street,brighton-ld-sands,6147,vic
7022,emiioy,berry,3,tenison-woods circuit,ashfield,6169,nsw
8569,paul,coleman,35,fiskstrneet,north ryde,2720,sa
8049,abbey,campbell,81,adair street,wantrina,6051,sa
2232,sarah,webb,39,mcfarlan place,coomalbidgup,6023,nsw
5605,daniel,shepherd,33,forbes srteet,moranbah,2601,vic
6392,joshua,morrison,17,beasle ystfeet,UNKNOWN,5097,vic
7795,declgn,UNKNOWN,4,drosera place,yarra junction,0808,vic
1703,amber,brangwen,1,shackletoncircuit,hackham,7607,sa
6620,nathan,coffey,187,chipperfield circuit,jan juc,4152,sa
7411,archie,priest,1,temperley street,northnarrabeen,3995,wa
4959,brodoke,dixon,27,scarborouh h street,woy woy,2602,qld
2398,mia,bosse,17,blacket street,greenwood,3012,qld
10662,jessica,schumann,8,wilkinson street,penrith,4111,qld
10807,patrick,dargaville,18,cerutty crescent,st lucia,3364,nsw
8915,nicolas,fogg,UNKNOWN,safari ldoge,lemongrove,2011,wa
4641,nathan,clarke,29,epacris place,emerald,2011,wa
3647,ruby,stoneman,29,mcgivern crescent,mayfield,2137,nsw
10414,danielle,fleet,26,watterson place,elsternwick,2450,nsw
9885,benjamin,white,1,kitchener street,minchihbury,4109,wa
5490,kyo,dixon,148,jinka street,creswick,2620,wa
4993,kira,boromisa,29,mindarie street,kenwick,4113,vic
849,ethan,andersch,67,augustus close,blacktown,2641,nsw
5425,noah,hingston,20,mooreheadlplace,eight mile plains,5606,vic
5369,lucas,bowerman,104,rosenthal street,toowoomba,6162,qld
9578,ellen,thuleow,69,litchfield place,mill park,4053,wa
2403,ebony,UNKNOWN,31,ippia place,st albasn,4030,nsw
10112,amelia,blake,1,halfreyhcircuit,shoalhavdn heads,6162,sa
7791,charlotte,wasley,53,eyre street,cronulla,2564,wa
9725,victoria,pulford,7,summerville crescent,blackrock,2319,vic
8561,kristen,capurso,67,bosworth circuit,magra,4075,vic
7956,samantha,noble,52,mara place,rochedale south,5495,nsw
9113,magnus,mazzone,22,ingham olace,UNKNOWN,2285,nt
8386,callum,dooey,137,emery street,matraville,7021,sa
9598,natalee,coleman,293,minns place,waterman,3910,vic
9090,alexander,mccarthy,17,collings street,blakehurst,2913,qld
665,holly,leong,219,lorne park,norton summit,5067,nsw
10126,sam,clarke,13,couchman crescent,echuca wset,5043,vic
2310,carla,stephenson,54,maitland street,ngunnawal,3163,wa
9724,olivet,goodeve,218,brigalow street,riversgone,4018,vic
5638,sascha,clarnke,49,perry drive,south pdrth,4044,vic
9218,james,george,4,colborn r place,maryborough,2221,wa
409,caleb,mabokmarial,7,walker crescent,erinwdale,2810,vic
10688,nicholas,loveloxk,8,collingridge street,ardeer,2756,act
5099,kyle,bulner,24,caldwell street,ormond,7330,vic
5420,jasmine,george,35,gluyas street,naremburn,7004,wa
827,luke,polmear,28,hawker street,moorooka,2540,wa
3474,makenzi,morrison,381,maclaurin crescent,mayfield,5038,vic
5913,christopher,ryan,7,doughty place,geelong west,2042,act
4977,lucas,mccarthy,50,nicklin crescent,bayswater,2144,nsw
566,reid,troy,1,allan street,page,2774,qld
4142,jack,tomney,10,chandler street,ventnor,2653,vic
8128,kimberly,pavli,15,pennefather street,north sydney,3056,nsw
10087,melissa,lanzotti,UNKNOWN,balfour rcescent,cranbourne,2064,vic
4495,lucy,webb,10,tenison-woods circuit,moe,2189,vic
1347,hayley,green,1,pollock street,belmont north,3400,nsw
6839,jake,grosser,3,lexcen avenue,bomaderry,2161,vic
2452,marcus,walls,74,singleton crescent,surry hills,2148,wa
1682,olivia,picot,25,rundle place,lower templestowe,3058,qld
8151,emiily,skeen,280,belconnen way,templars,2133,sa
9276,liam,schuster,UNKNOWN,ebenezer street,malvern,4034,tas
6678,isabella,browne,57,fincham cerscent,thebarton,2642,nsw
7084,holly,shepherd,44,castlereagh crescent,eaton,6060,vic
4529,bailey,moyse,28,heagney crescent,surrey hills,5107,qld
7614,roisin,bishop,32,manning s treet,mount colah,2076,vic
8898,caleb,hage,34,mcdermott street,yamba,4350,act
8083,nicholas,snell,135,quick st reet,beaumaris,2184,nsw
9403,nicholas,cavanaugh,9,canberra hse,cronulla,3130,wa
5288,michazel,shepherd,0,hurry p luace,penguin,4179,vic
4660,courtney,mulquiney,18,fizelle place,moorabbin,2065,nsw
1979,tahnee,stanbury,UNKNOWN,colliervr street,woodcroft,2200,wa
7536,riley,excell,6,farrer place,franktson,3178,nsw
9329,oscar,goldsworthy,87,waller crescent,bossley park,2037,wa
5054,imogen,reszitnyk,41,paterick place,braidwood,5680,vic
6860,aleish,mcelwee,34,osburn drive,condell park,5237,act
9775,imogen,braithwaite,15,rosman circuit,nhill,7273,qld
7576,carlin,dabient,8,holdenplace,southern river,2730,sa
944,emiiyl,coleman,108,chewings street,wellington point,2550,nsw
9805,emiily,beams,23,kingscote crescent,warrane,6163,nsw
7556,matthew,pavin,28,barlow street,risdon park,2049,nsw
2548,alec,hank,52,sage close,broome,4558,qld
10985,magnus,mazzone,26,ingham place,glengowrie,2285,nt
6983,john,banelcs,5,sexton ftreet,auburn,3140,vic
2067,jasper,desilva,15,sangster place,broome,3023,wa
8174,giaan,blackwell,139,kleinig street,biggera waters,2250,nsw
3511,kaitlin,callahan,4,tauss place,lilydale,6102,nsw
10487,jonah,thorpe,644,monkman s treet,canleyheights,5025,vic
4793,lacey,dinnison,UNKNOWN,van praag place,wallan,2360,vic
5263,abbey,maynard,92,pinkerton circuit,east sydney,4228,vic
2750,nicholas,garcia,4,quandong street,north beach,3912,tas
6837,liam,grubb,63,rowell place,kotara south,3002,qld
5241,lucas,keepencw,35,perrin circuit,maryborough,2282,nsw
7894,ashleigh,egan,UNKNOWN,cotton street,park orchards,3133,vic
7664,breeanne,dibben,6,collicot t circuit,loganholme,2317,nsw
6775,joel,bishop,15,mcluckie crescent,branxton,2340,UNKNOWN
10712,braunack,laura,87,durville crescent,graceville,2536,nsw
8298,joel,vassiliotis,39,mortimer leqis drive,taree,5022,nsw
10432,luke,vincent,6,du faur street,rose bay,4122,vic
4372,lily,tu,10,outtrim avenue,glen innes,2044,qld
8225,flynn,crdsp,UNKNOWN,nambucca street,sandy bay,2786,vic
9836,ryman,samel,31,UNKNOWN,brightwaters,3053,qld
10780,cheree,purtell,1,spring range road,cooma,4216,wa
5210,emiily,berry,116,mchugh street,blacktown,2171,qld
10331,emiily,skeen,280,belconnein way,templars,2133,sa
4605,hatden,blackwell,12,shackletno circuit,clayton,0810,sa
731,alex,griffen,155,lambertm street,kilsyth,4822,vic
2272,bradley,bishop,14,spica street,bamawm,5170,nsw
1732,brydee,campbell,45,kirwan circuit,hamilton,3146,nsw
2184,karla,frahn,1,port jackson circuit,caulfield,2284,sa
5395,william,fornarino,126,macgregor street,charlestown,5049,wa
529,ebony,loke,16,ambalindum street,figtree,3677,wa
5289,kaitlin,pocaro,4,tauss place,lilydake,6120,nsw
3424,grace,UNKNOWN,6,trainercourt,eight mile plains,2125,act
10758,siggins,barnaby,51,hurley street,kempsdy,5612,vic
